 Eliane R Justino,"('RUA LIMEIRA', '9602501', '')"
 Loja Assunção,"('RUA IRACEMA', '4781400', '4763601')"
 Fixar Comunicação Visual,"('AVENIDA SILVA LOBO', '4713001', '6619302')"
 GW Auto Peças,"('RUA URSULA PAULINO', '4520001', '4530703')"
 Odontologia Estética,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Galaxy Eventos by Tereza Cavalcanti,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 CARWASH GARAGE,"('AVENIDA DO CONTORNO', '4520005', '7732201')"
 Toy Box,"('RUA GONCALVES DIAS', '4781400', '8299799')"
 Loja Móbile,"('AVENIDA VILARINHO', '3101200', '4744002')"
 Thiago Valadares Bahia Costa,"('RUA FERNANDES TOURINHO', '5611203', '5611201')"
 Vergilio & Filhos,"('AVENIDA SENADOR LEVINDO COELHO', '5611203', '4712100')"
 Sabor e Companhia,"('AVENIDA VILARINHO', '5611201', '')"
 Dominus Empreendimentos Imobiliários Ltda,"('AVENIDA GETULIO VARGAS', '6821801', '')"
 Pais e Filhos Supermercados,"('RUA INDEPENDENCIA', '4712100', '')"
 Bola de Neve BH Oficial,"('RUA FARMACEUTICO RAUL MACHADO', '9491000', '')"
 Clínica Veterinária São Francisco de Assis,"('RUA ESPIRITO SANTO', '7500100', '9609208')"
 Casa Helô,"('RUA URSULA PAULINO', '4781400', '1412601')"
 Céu-Lar,"('AVENIDA PRUDENTE DE MORAIS', '7112000', '6821801')"
 Sodnet Informática,"('RUA PADRE PEDRO PINTO', '4753900', '4752100')"
 J Walter Advogados Associados,"('RUA RODRIGUES CALDAS', '6911701', '')"
 Centro Educacional Cia do Verde,"('RUA BAMBUI', '8512100', '8511200')"
 Patjove Comércio de Roupas Ltda,"('RUA ENGENHEIRO ALBERTO PONTES', '4781400', '4789001')"
 Padaria Indiana,"('RUA INDIANA', '4712100', '')"
 Noemia Eletrônicos,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Abepo,"('AVENIDA PRUDENTE DE MORAIS', '8630504', '')"
 Pataca's Moda Festa,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 Ponto dos Colchões - Betânia,"('RUA URSULA PAULINO', '3101200', '9529105')"
 Contabilidade Joaquim Bispo Caroba,"('AVENIDA GETULIO VARGAS', '6920601', '')"
 Unilar Chaves e Varais,"('AVENIDA BARAO HOMEM DE MELO', '4530703', '9529102')"
 Kasbah,"('RUA RIO GRANDE DO NORTE', '5611201', '5611202')"
 Wam Representações,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 GIL MOTOS LTDA,"('RUA TIPUANA', '4763603', '')"
 Marmoraria Juliana,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 lanchonete,"('RUA ANTONIO TEIXEIRA DIAS', '5611201', '5611202')"
 Dr Otávio Melo - Ortopedia Especializada em Joelho,"('AVENIDA BRASIL', '8630503', '')"
 Estacionamento Imperial Ltda,"('RUA OURO PRETO', '5223100', '')"
 Ferragens Roma Ltda.,"('AVENIDA DO CONTORNO', '4744099', '4120400')"
 Primeira Igreja Batista em Milionários,"('RUA SANTA ALEXANDRINA', '9491000', '')"
 Isis Maria,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Mercado das Saladas Alimentação Saudável,"('RUA PIAUI', '5223100', '5611201')"
 Aplauso Cerimonial e Assessoria em Eventos,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Sênior Minas Sistemas,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Pison Centro de Beleza,"('RUA DOS INCONFIDENTES', '9602501', '')"
 Móveis Sigma - Lojas Unimov,"('RUA GAVEA', '3101200', '9529105')"
 Bis Biskuí - Roupas para bebês,"('AVENIDA PRUDENTE DE MORAIS', '4781400', '4782201')"
 James Burger,"('RUA SERGIPE', '5510802', '5611201')"
 Minas Bar,"('RUA HELCIO PEREIRA FORTES', '5611202', '5611203')"
 Escola Estadual Ordem e Progresso,"('RUA PEPERI', '8511200', '8512100')"
 Irene G S Almeida,"('AVENIDA DOM PEDRO II', '6920601', '')"
 Polimarcas Peças e Veículos,"('AVENIDA BARAO HOMEM DE MELO', '4520001', '4520004')"
 Buella,"('RUA LIRIOS DO CAMPO', '4712100', '4679604')"
 LM Studio,"('AVENIDA DO CONTORNO', '9602501', '9602502')"
 Locamerica Frotas,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Tele Norte,"('RUA JADER CAMPOS GUIMARAES', '4781400', '')"
 Construforma Pinturas & Reformas Prediais (31) 3357 19 61,"('RUA CAPELINHA', '4330404', '')"
 Água Fresca,"('RUA SANTA RITA', '4781400', '9511800')"
 Sacolão Sabor do Campo,"('RUA PALMIRA', '4712100', '4729699')"
 Instituto de Otorrinolaringologia de Minas Gerais,"('RUA DOS INCONFIDENTES', '8630502', '8630503')"
 Igreja Batista Jardim América,"('RUA CURITIBANOS', '9491000', '')"
 Fernando Horta Tavares,"('AVENIDA DO CONTORNO', '6911701', '')"
 Salão Pezinho,"('RUA MARIA DA PAZ MAIA', '9602501', '7319002')"
 Rosa Pink Exclusive,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Edeal Comunicação Digital,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Brito e Leite Ortodontia Ltda,"('AVENIDA AFONSO PENA', '8630504', '8640205')"
 Funeraria Belo Horizonte,"('RUA CECILDES MOREIRA DE FARIA', '9603304', '')"
 Saimt Germaim Salão Cabeleireiros,"('RUA TOME DE SOUZA', '9602501', '9602502')"
 Rua Gonçalves Dias,"('RUA RIO DE JANEIRO', '5611201', '5611202')"
 Live Automação,"('RUA SANTA CATARINA', '4753900', '9521500')"
 Eletrônica Líder Peças,"('RUA PADRE PEDRO PINTO', '4753900', '4752100')"
 Auto Elétrica e Baterias Real,"('AVENIDA OLINTO MEIRELES', '4520001', '')"
 Lanchonete Sabor ao Ponto,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 Ferragens Amazonas,"('AVENIDA AMAZONAS', '4741500', '4744099')"
 Shoulder,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 Pura Forma - Pilates Belo Horizonte,"('RUA ALVARENGA PEIXOTO', '9313100', '')"
 Carol Drummond Com Ltda,"('RUA REPUBLICA ARGENTINA', '1412601', '4781400')"
 Lauro César Forneris,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Bem Bonita,"('RUA CORONEL ANTONIO PEREIRA DE MATOS', '9602501', '')"
 ANT Indústria e Comércio,"('RUA CONDE DE LINHARES', '4781400', '')"
 Splin inovações em segurança,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Pizzaria Kauhana,"('AVENIDA GETULIO VARGAS', '5611201', '4729699')"
 Jansen Campomizzi,"('RUA OURO FINO', '8630503', '8630501')"
 Igreja Evangélica Cristo é a Resposta de Belo Horizonte,"('RUA VENEZA', '9491000', '')"
 Camara,"('AVENIDA PRUDENTE DE MORAIS', '6911701', '')"
 Assembléia de Deus,"('RUA AIDA FERNANDES ALVARES', '9491000', '')"
 Check Car,"('RUA MAFRA', '4520001', '4530704')"
 Bigtravel,"('AVENIDA AFONSO PENA', '7911200', '7990200')"
 Las Casas & Dias Adm e Vendas de Imóveis,"('AVENIDA DO CONTORNO', '6821801', '6821802')"
 Restaurante Trem Mineiro,"('RUA SIRI', '4712100', '')"
 Chalup e Caixeta Advogados Associados,"('AVENIDA PRUDENTE DE MORAIS', '6911701', '')"
 Qualy Clean Sofatel,"('RUA ALMIRANTE ALEXANDRINO', '9601701', '')"
 :D Criança Moda Infantil,"('RUA LAGOA DA PRATA', '4781400', '4789099')"
 Colégio Modulo,"('RUA SAO DOMINGOS DO PRATA', '8512100', '8511200')"
 Lagoa Seca,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 M. Officer,"('RUA SANTA RITA', '4781400', '9511800')"
 Automax FIAT - Raja,"('AVENIDA RAJA GABAGLIA', '4511102', '4511101')"
 Boi Vitório,"('AVENIDA AFONSO PENA', '5611201', '5611202')"
 Cristina Ávila - Moda feminina,"('RUA PAULO AFONSO', '4781400', '')"
 Real Molas,"('AVENIDA SIDERAL', '4520001', '')"
 Restaurante MA,"('AVENIDA AFONSO VAZ DE MELO', '4712100', '1091102')"
 Grão Mogol Varais,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 GWP Representações,"('RUA CARMEM', '4781400', '4789099')"
 http://vemanucie.goldenbiz.com.br,"('RUA DO CAMPO', '9511800', '4753900')"
 Grupo Caproni - Gestão e Mercado para Profissionais da Saúde,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Frigorífico Xavier,"('AVENIDA VILARINHO', '1091102', '4712100')"
 Açougue Silveira,"('AVENIDA PERIMETRAL', '4722901', '4712100')"
 Oficina São Geraldo,"('AVENIDA SIDERAL', '4520001', '')"
 Supermercados BH,"('RUA JULIO DE CASTILHO', '4712100', '4724500')"
 Paróquia Santa Gema Galgani,"('RUA MADRE PAULINA', '9491000', '')"
 Flores Restaurante,"('RUA ORIENTE', '5611201', '')"
 Marco A C Veado,"('RUA RIO GRANDE DO NORTE', '8630503', '8630502')"
 Instituto Educacional Mônica,"('RUA BOQUEIRAO', '8512100', '')"
 Sabellos Calçados Ltda,"('AVENIDA GETULIO VARGAS', '4782201', '')"
 Salão Pedacinho do Céu,"('RUA HELCIO PEREIRA FORTES', '9602501', '')"
 Evolusom,"('RUA MARIA GERTRUDES SANTOS', '4520001', '4530704')"
 Mantiqueira Imóveis,"('AVENIDA GETULIO VARGAS', '6821801', '')"
 Cibele Morais Com de Roupas Ltda,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Wander Santos Pinto,"('RUA FERNANDES TOURINHO', '6911701', '')"
 Carla Caetano,"('RUA PERNAMBUCO', '4772500', '4781400')"
 Igreja Pentecostal Navegado no Espírito,"('RUA PRINCIPAL', '9491000', '')"
 Complemento Nominal Ltda,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Bonic Beleza e Estética,"('AVENIDA PROFESSOR MARIO WERNECK', '0623', '9602501')"
 Espeto e Prosa,"('RUA ARACATUBA', '5611202', '')"
 Restaurante Jurubeba,"('AVENIDA ELIAS ANTONIO ISSA', '5611201', '5611203')"
 Matilde A Silva,"('RUA MATO VERDE', '9602502', '9602501')"
 Delícias das Gerais,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Quero!,"('RUA DOS INCONFIDENTES', '4781400', '7723300')"
 Koni Store,"('RUA FERNANDES TOURINHO', '5611203', '5611201')"
 Inovatto,"('AVENIDA DO CONTORNO', '4782201', '4755503')"
 Lupo,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 Patacas Moda Festa,"('RUA TOME DE SOUZA', '4781400', '')"
 Topa Tudo Legal Móveis Usados,"('RUA SANTO ANTONIO', '3101200', '9529105')"
 Primeira Cor,"('RUA SERGIPE', '4785799', '4781400')"
 Vanessa Freire Photography,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Barbara Design,"('RUA SANTA CATARINA', '4782201', '4781400')"
 L3M Bijuterias,"('RUA PADRE PEDRO PINTO', '4781400', '4783101')"
 CMR Construtora Minas Rio,"('AVENIDA RAJA GABAGLIA', '9700500', '')"
 Citibank,"('AVENIDA AFONSO PENA', '6421200', '')"
 Pró-Móveis,"('RUA CONDE DE PALMA', '9700500', '')"
 Bellagio Coiffeur,"('RUA DESEMBARGADOR RIBEIRO DA LUZ', '9602501', '')"
 Vera Lúcia Doces & Salgados,"('RUA SOLIMOES', '4721102', '1091102')"
 Studio Chris Personal Ltda,"('RUA BERNARDO FIGUEIREDO', '9313100', '8591100')"
 Ferreira e Chagas,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 Denis Hair,"('RUA MARIA DA PAZ MAIA', '9602501', '7319002')"
 I Wash Lavanderia Inteligente,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Othon Uniformes,"('AVENIDA NOSSA SENHORA DO CARMO', '4781400', '9529199')"
 Bela Casa Eventos,"('RUA DA OLARIA', '4712100', '')"
 Figueiredo Advocacia e Consultoria,"('RUA BAMBUI', '6911701', '')"
 Assembléia de Deus do Milionários,"('RUA MARINGA', '9491000', '')"
 Chaveiro Lima,"('RUA GENTIOS', '9529102', '')"
 Carvalho e Santos Comercio de Moveis Ltda,"('AVENIDA TEREZA CRISTINA', '3101200', '9529105')"
 Soul Shoes,"('AVENIDA GETULIO VARGAS', '4782201', '')"
 Centro Odontológico Dra Valkyria Greco,"('RUA PEDRA BONITA', '8630504', '')"
 Dental Venda Nova,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 IMEG Instituto Mineiro Especializado em Gastroenterologia,"('RUA PIAUI', '8630503', '8630501')"
 Faustus Pizzaria,"('RUA PADRE TIAGO DE ALMEIDA', '4721102', '4712100')"
 Sandale,"('RUA DOUTOR GERALDO STARLING SOARES', '4781400', '4755503')"
 Paulo J F Costa,"('RUA CURITIBA', '9602501', '')"
 Pele Morena,"('RUA PERDIGAO MALHEIROS', '4781400', '4783101')"
 Piutur Operadora de Turismo,"('RUA SANTA CATARINA', '7911200', '8591100')"
 Leroy Merlin,"('RUA SANTA ROSA', '3101200', '3329501')"
 Amazonas Baterias,"('AVENIDA AMAZONAS', '4520001', '4520003')"
 Papaia Verde,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Forneria Pizza Mu,"('RUA MINAS NOVAS', '5611201', '')"
 ITS2000 - Savass Loja de Informática,"('AVENIDA GETULIO VARGAS', '9521500', '4753900')"
 André Campos de Figueiredo Silva,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 Ortho Health Odontologia,"('AVENIDA DO CONTORNO', '8630504', '')"
 Vip Automóveis Ltda-Epp,"('AVENIDA BARAO HOMEM DE MELO', '4511102', '4542102')"
 Boreal Imóveis Ltda,"('RUA PROFESSORA BARTIRA MOURAO', '6821801', '6821802')"
 HABITTE CORRETORA DE IMÓVEIS LTDA,"('RUA URSULA PAULINO', '6821801', '6821802')"
 Space Celular,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Odonto Fono,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Tecar Minas Automóveis e Serviços,"('AVENIDA DO CONTORNO', '4511102', '4512901')"
 JG Cabeleireiros,"('RUA PARAIBA', '9602502', '9602501')"
 Equipage - Savassi,"('RUA DOS INCONFIDENTES', '4781400', '7723300')"
 Bar Restaurante e Mercearia Zona Sul,"('AVENIDA NOSSA SENHORA DO CARMO', '5611202', '5620102')"
 Arcon,"('AVENIDA VILARINHO', '4520001', '')"
 TAG1 Tecnologia e Projetos,"('RUA DA BAHIA', '4713001', '7490104')"
 Salão Judhi,"('RUA SANTA CRUZ', '9602501', '')"
 Padaria Luiza,"('RUA MARIA GERTRUDES SANTOS', '4712100', '')"
 True Experience,"('AVENIDA DO CONTORNO', '7911200', '7990200')"
 CLÍNICA ODONTO S.O.S- Dentista 24 horas,"('RUA CLAUDIO MANOEL', '8630503', '8650002')"
 Fogo de Chão - Belo Horizonte,"('RUA ANTONIO DE ALBUQUERQUE', '5611201', '')"
 Bella,"('RUA RODRIGUES CALDAS', '9602501', '')"
 Padaria Bom Sucesso,"('RUA DOUTOR CRISTIANO REZENDE', '4712100', '4755503')"
 Top Áudio,"('RUA RADIALISTA JOSUE POLICARPO', '5611202', '4712100')"
 Hostel Horizonte de Minas (Albergue em BH),"('RUA SANDRA', '5590699', '')"
 Core Comércio de Roupas e Acessórios,"('RUA DOS INCONFIDENTES', '4781400', '7723300')"
 Auto Elétrica - Check List,"('AVENIDA VILARINHO', '4520001', '')"
 Controladoria,"('RUA SERGIPE', '6920601', '')"
 Gean Beauty,"('RUA GUIRICEMA', '9602501', '9602502')"
 Fabricar Eventos,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Auto Peças 1001,"('RUA URSULA PAULINO', '4520001', '4530703')"
 Escola Municipal Sebastião Guilherme Oliveira,"('RUA D', '8512100', '')"
 Farroupilha Grill Delivery,"('RUA MONTE ALEGRE', '4712100', '')"
 Espaço Sonia Pinto BH,"('RUA MELO DE SOUZA', '4781400', '4782201')"
 Famb'art alta gastronomia,"('RUA NOSSA SENHORA DO CARMO', '4712100', '4723700')"
 Doces de Portugal,"('RUA ANTONIO DE ALBUQUERQUE', '4729699', '4712100')"
 Posto de Gasolina Hugo Werneck,"('AVENIDA NOSSA SENHORA DO CARMO', '4731800', '4732600')"
 Salão Infantil Gente Miúda,"('RUA GAMA CERQUEIRA', '9602501', '')"
 Art Cortinas - Cortinas e Persianas em BH ,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Toc Pneus,"('AVENIDA AMAZONAS', '4520001', '4520003')"
 Redentor Shopping Cidade,"('RUA MONTES CLAROS', '5611201', '1096100')"
 Restaurante e Bar do Laninho,"('RUA CONDE DE LINHARES', '4712100', '')"
 Contabilidade Controle Total,"('RUA LAGOA DA PRATA', '6920601', '')"
 Sempre Viva,"('RUA MARIA DA PAZ MAIA', '4781400', '4755502')"
 Salão Estética Beleza Natural Norika,"('RUA ARISTOLINO BASILIO DE OLIVEIRA', '9602501', '')"
 Drogamaxi,"('AVENIDA SILVA LOBO', '4713001', '6619302')"
 Consultórios de Saúde,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Mm Modas,"('RUA CRUZEIRO DO SUL', '4781400', '4782201')"
 Sorelle Boutique,"('RUA ARASSUAI', '1412602', '4781400')"
 Look Lu Depilações e Cabeleireiros,"('AVENIDA AFONSO PENA', '9602501', '')"
 Mobiliadora,"('AVENIDA SENADOR LEVINDO COELHO', '3101200', '4744001')"
 Magazine Luiza,"('RUA PADRE PEDRO PINTO', '4753900', '4752100')"
 CEFET-MG - Campus II,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Ministério da Agricultura,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 CRM Atacado de Jóias e Afins,"('RUA FERNANDES TOURINHO', '4783101', '')"
 Dona Empada-Cidade Jardim,"('AVENIDA PRUDENTE DE MORAIS', '5611201', '')"
 Greenwich Tours,"('RUA SAMUEL PEREIRA', '7911200', '8211300')"
 Scarcéus,"('RUA DA BAHIA', '4713001', '7490104')"
 Butikafé,"('RUA HERCULANO DE FREITAS', '4781400', '4774100')"
 Closet 15,"('RUA LEOPOLDINA', '4781400', '3212400')"
 Warlei R Ferreira,"('RUA SERGIPE', '9601702', '9601701')"
 Walmir de Castro Braga,"('AVENIDA RAJA GABAGLIA', '6911701', '')"
 Casas Geraldo Vinhos Finos,"('RUA FERNANDES TOURINHO', '4712100', '5611202')"
 AR Ferreira Calçados e Esportes Ltda,"('AVENIDA OLINTO MEIRELES', '4782201', '4789001')"
 Sistema de Ensino Alphonsus de Guimarães,"('RUA GAMA CERQUEIRA', '8513900', '8512100')"
 Barão Automóveis,"('AVENIDA BARAO HOMEM DE MELO', '4511102', '4542102')"
 Renno Machado e Drummond Advogados Associados,"('RUA CEARA', '6911701', '')"
 GO Bananas Sports,"('RUA TORONTO', '4781400', '')"
 Salão Belle Marie,"('RUA LUIZ COSME', '9602502', '9602501')"
 Paladar,"('RUA OSCAR TROMPOWSKY', '5611201', '')"
 Indianabh,"('RUA VIAMAO', '4772500', '4781400')"
 Freze Hair,"('RUA GRAO MOGOL', '9602501', '')"
 Dr. Leonardo Cury Abrahão,"('RUA ADOLFO PEREIRA', '8630502', '8630503')"
 BUFFET CRIATIVO DE FRIOS FINOS BLANQUET DALLÍ,"('RUA ANTONIO TEIXEIRA DIAS', '5611201', '5611202')"
 STK Núcleo de Cirurgia Plástica,"('AVENIDA LUIZ PAULO FRANCO', '8630503', '8630502')"
 Odont,"('AVENIDA DO CONTORNO', '8630504', '')"
 Multilatas,"('RUA DELNIZE SOUTO MAYOR', '4520001', '')"
 Panificadora Kero Kero,"('RUA ESTRELA DA JORDANIA', '1091102', '4637104')"
 Oromar Moreira Filho,"('RUA GONCALVES DIAS', '8630503', '7490199')"
 Lume Jardim de Infancia,"('RUA ARASSUAI', '8511200', '8512100')"
 Jr Higienização,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Patoge,"('RUA OSCAR TROMPOWSKY', '4781400', '')"
 BruDan Uniformes,"('RUA PERDIGAO MALHEIROS', '4781400', '4783101')"
 LemonAd - Agência Web,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Via Tornabuoni Fashion,"('RUA PARAIBA', '4781400', '1412601')"
 Elvira Matilde,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Beleza Estética,"('RUA CRISANTEMO', '9602501', '')"
 Posto Bom Sucesso,"('RUA OCIDENTE', '4732600', '4731800')"
 Lanchonete Fernandes,"('RUA PRESIDENTE COSTA E SILVA', '5611202', '5611201')"
 Mazel Tour,"('RUA PERNAMBUCO', '7911200', '4751201')"
 Rosa & Freitas Cachaçaria,"('AVENIDA DO CONTORNO', '5611202', '9329801')"
 Divino Dom,"('RUA JUDITH LUZIA DE CARVALHO', '4712100', '4724500')"
 Mauro Marcos de Castro,"('AVENIDA DO CONTORNO', '6911701', '')"
 Mauro Ribeiro Costa,"('AVENIDA BARAO HOMEM DE MELO', '8640209', '8630503')"
 Minas empadas,"('AVENIDA PROFESSOR MARIO WERNECK', '5611201', '')"
 Jader Faróis e Retrovisores,"('AVENIDA VILARINHO', '4520001', '')"
 Restaurante Sabor Caipira,"('RUA SAO GERALDO', '4781400', '4712100')"
 Black Boots,"('RUA FERNANDES TOURINHO', '9609206', '4782201')"
 Marina Pimenta e Advogados Associados,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 GM Administradora Ltda,"('RUA ALVARENGA PEIXOTO', '6821801', '6821802')"
 Consultório Dra Maria Regina Calsolari,"('AVENIDA BRASIL', '8630503', '')"
 Fergumar-ferro Gusa do Maranhão,"('RUA DA BAHIA', '4713001', '7490104')"
 Mercearia Vitória,"('RUA ALCIDES LINS', '4712100', '')"
 Pró Móveis,"('AVENIDA AMAZONAS', '3101200', '3329501')"
 Liliane N Barroso,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 Faculdade Pitágoras,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Pro music escola de música,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Coroas Flora Jú Flores,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 LYPSE Moda Plus Ltda,"('RUA MARIA DA PAZ MAIA', '4781400', '4755502')"
 Albanos,"('AVENIDA NOSSA SENHORA DO CARMO', '5611202', '5620102')"
 Babbaloo Modas,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Condomínio do Edifício Estocolmo,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Condomínio do Edifício Tomaz Gonzaga,"('RUA CURITIBA', '4713001', '4713002')"
 Augusto Paulino Associados,"('AVENIDA PRUDENTE DE MORAIS', '6911701', '')"
 Sandra F Almeida,"('RUA KEPLER', '9602501', '')"
 Antonacci e Rangel Consultoria,"('AVENIDA DO CONTORNO', '6911701', '')"
 Carmen C M Teixeira,"('RUA FERNANDES TOURINHO', '8630504', '')"
 ASM Refrigeração,"('RUA GUAPORE', '4322302', '4321500')"
 Dr Otavio Boaventura - Cirurgia Plastica BH - Calvicie BH,"('AVENIDA DO CONTORNO', '8630503', '')"
 Pet Shop Quatro Patas,"('AVENIDA GETULIO VARGAS', '9609208', '')"
 ENCEL-Engenharia de Construções Elétricas,"('AVENIDA DO CONTORNO', '4744005', '4321500')"
 TGL Contabilidade,"('RUA CARANGOLA', '6920601', '')"
 Colégio Promove Mangabeiras,"('RUA DOS DOMINICANOS', '8520100', '8512100')"
 Americanas Xpress,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Soho Orbi Pub & Games,"('RUA PIAUI', '5611201', '5611202')"
 Vitória Modas Infantil,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Instituto Educacional Infância Feliz,"('RUA BARROSO NETO', '8512100', '')"
 Greide-Construção e Pavimentação,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Igreja Missionária Maanaim,"('RUA MARIA GERTRUDES SANTOS', '9491000', '')"
 Andrade,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Igreja Internacional da Graça de Deus,"('RUA SABRINA FERREIRA DE OLIVEIRA', '9491000', '')"
 Território Bar,"('RUA SANTA RITA DURAO', '5611201', '5620102')"
 Studiopharma - Farmácia de Manipulação,"('AVENIDA DO CONTORNO', '4771701', '4772500')"
 Casb Consultoria e Assessoria do Brasil,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Casa Uyara,"('RUA FRANCISCO DUARTE MENDONCA', '4781400', '4763601')"
 CAU-Centro Avançado em Urologia Ltda,"('RUA LEVINDO LOPES', '8630503', '')"
 Inovauto Serviços,"('RUA OTACILIO VIEIRA DA CRUZ', '4530703', '4520001')"
 Gislene Cabeleireiros,"('RUA ITABERA', '9602501', '9602502')"
 Manjar Alimentos,"('RUA LINDOLFO DE AZEVEDO', '4724500', '4712100')"
 Retífica Japão,"('RUA SEBASTIAO DOS SANTOS', '2950600', '4520001')"
 Vila Da Criança,"('RUA PIUM I', '8512100', '8511200')"
 Restaurante Dona Zilda,"('AVENIDA AFONSO PENA', '5611201', '5611202')"
 Lena Festas,"('RUA PEDRA DO INDAIA', '4712100', '4723700')"
 Hênio A Nogueira,"('AVENIDA DO CONTORNO', '6911701', '')"
 Espaço de Atenção Psicossocial Freud Cidadão,"('AVENIDA DO CONTORNO', '8630503', '')"
 Zita Cabeleireiros,"('RUA CASCALHEIRA', '9602501', '')"
 Ivan Brinquedos,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Oficina do Pão,"('RUA HELCIO PEREIRA FORTES', '1091102', '4721102')"
 Salão Renascer,"('RUA DOUTOR GERALDO STARLING SOARES', '9602501', '')"
 Laci Caetano,"('RUA VENEZUELA', '9602501', '9602502')"
 Paraíso dos Pés,"('RUA RAMALHETE', '4781400', '4782201')"
 Espaço Feminino,"('RUA CELIO DINIZ', '4772500', '4781400')"
 Murilo R Abras,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 Igreja do Evangelho Quadrangular,"('RUA DOZE', '9491000', '')"
 Instituto Pedagogico Educarte,"('RUA GENTIL PORTUGAL DO BRASIL', '8512100', '')"
 Comunidade Apostólica Restauração em Cristo,"('RUA MARIA ROSA DA SILVA', '9491000', '')"
 Ícone,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Pisa Ford Automóveis,"('AVENIDA AMAZONAS', '4511102', '7490104')"
 Cafe Jolie,"('RUA ORIENTE', '5611201', '')"
 Paulo Roberto de Souza,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Catta Preta,"('AVENIDA DO CONTORNO', '6911701', '')"
 Sucesso Íntimo Lingerie,"('RUA ARISTOLINO BASILIO DE OLIVEIRA', '4781400', '4772500')"
 Raquel Mendes,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Carvão Santa Branca,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Imobiliária Venda Nova,"('RUA PADRE PEDRO PINTO', '6821801', '')"
 Oficina Dois Irmãos,"('RUA SACADURA CABRAL', '4520001', '4520004')"
 Auto Elétrica Rodrigues,"('RUA DAVID FONSECA', '4520001', '')"
 Izaura A Santos,"('RUA PADRE PEDRO PINTO', '6920601', '7990200')"
 Clamussy Comércio de Artigos do Vestuário,"('RUA MARANHAO', '4781400', '1412601')"
 Trademark,"('RUA ERE', '6911701', '')"
