 Centro Educacional Casa Verde,"('RUA MADUREIRA', '8512100', '8513900')"
 Via Sul Rep Ltda,"('AVENIDA CRISTIANO MACHADO', '4782201', '4781400')"
 Igreja Batista do Providência,"('RUA MADRE DOS ANJOS', '9491000', '')"
 Madeireira Gralha Azul,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Chaveiro ipiranga bh,"('RUA JACUI', '9529102', '')"
 Bel Louças Ltda,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Drogaria Menezes,"('RUA W DOIS', '7319002', '4771701')"
 Ivair J A Rodrigues,"('RUA CURI', '4520002', '4520001')"
 Sport Retro,"('RUA NINIVE', '4781400', '')"
 Maria A Soares,"('RUA CONDE DE SARZEDAS', '9602502', '9602501')"
 Igreja Santa Clara,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Escola Municipal Professora Helena Abdala,"('RUA ARNALDO LOURENCO', '8512100', '8513900')"
 Digidata Ltda-Me,"('RUA JERIBA', '4713001', '4789001')"
 Tratar Odontologia - Unidade Buritis,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Café Jardins,"('AVENIDA CRISTIANO MACHADO', '5611203', '4729601')"
 Chaveiro Itaguaí 24 Horas,"('RUA ITAGUAI', '9529102', '')"
 Educadora Santa Inês,"('RUA ITACARAMBI', '8512100', '')"
 Salgados Carvalho,"('RUA MANOEL MACEDO', '4712100', '5620104')"
 Epa - Mantiqueira,"('RUA CAMILO PRATES', '4712100', '')"
 NET,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Conselho Part Santa Margarida Maria Alacoque da SSVP,"('RUA HENRIQUE GORCEIX', '8511200', '9491000')"
 Academia Ego Fitness,"('RUA SAO MIGUEL', '9602501', '')"
 Padaria Heliópolis,"('RUA CORONEL JOAQUIM TIBURCIO', '4722901', '4712100')"
 Esc Inf Casinha Verde Ltda,"('RUA MADUREIRA', '8512100', '8513900')"
 Frango do ZÓI - 1,"('RUA MONTALVANIA', '5611202', '5611203')"
 Sorveteria e Biscoiteria Dois Irmãos,"('RUA JOVINO RODRIGUES PEGO', '4724500', '4712100')"
 Maya Confecções,"('AVENIDA DOM PEDRO I', '4781400', '1412601')"
 Topa Tudo Avenida - Planalto,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '3101200', '')"
 Boi do Dia,"('RUA GUSTAVO DA SILVEIRA', '4712100', '')"
 Comercial Franco & Lima Ltda,"('RUA JULITA NOGUEIRA SOARES', '4721102', '4712100')"
 Baby,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Colégio Santa Maria Floresta,"('RUA JACUI', '8513900', '8512100')"
 Planalto Trade Center,"('AVENIDA GENERAL CARLOS GUEDES', '6822600', '8299799')"
 Escola Municipal Arthur Guimarães,"('RUA D', '8512100', '')"
 Centro Médico Barreiro,"('RUA MANOEL GUEDES SANTOS', '8630503', '')"
 Socorro São Judas Tadeu-24 Horas,"('AVENIDA CRISTIANO MACHADO', '4520004', '4520001')"
 Academia Fitness By Japão,"('AVENIDA LUIZ PAULO FRANCO', '9313100', '')"
 A Unifort,"('RUA TENENTE SENNA', '4781400', '')"
 Jaque Modas,"('RUA C', '4781400', '4785799')"
 Floramar Car,"('AVENIDA CRISTIANO MACHADO', '4511102', '4512902')"
 Geraldo Matos Imóveis Ltda,"('AVENIDA DOS ENGENHEIROS', '6821801', '')"
 Rio Doce Imóveis,"('AVENIDA GUARAPARI', '6821802', '6821801')"
 World Tênnis,"('AVENIDA PROFESSOR MARIO WERNECK', '4781400', '4782201')"
 Onaldo das Chaves,"('RUA JACUI', '9529102', '')"
 Neuza Andrade Calçados,"('RUA ITU', '4782201', '4321500')"
 Retalhão Aguiar,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Aluga Máquinas Comércio e Serviços Ltda,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Dadalto,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Cantinho da Gula,"('AVENIDA GENERAL CARLOS GUEDES', '5611201', '5611203')"
 Casa limpa,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Sacolão Central,"('RUA PADRE PEDRO PINTO', '4712100', '4723700')"
 Antonios Cabeleireiros Caiçara,"('RUA CAPITAO GUSTAVO MURGEL', '9602501', '')"
 Restaurante Recanto Caseiro,"('AVENIDA SEBASTIAO DE BRITO', '5611201', '')"
 Be Happy,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Via Lubrificantes,"('RUA PROFESSOR HERMINIO GUERRA', '4520002', '4520001')"
 BIG BURGUER,"('RUA CORONEL DURVAL DE BARROS', '5611201', '')"
 Aliel Calçados,"('RUA ARARI', '4781400', '4782201')"
 Guiness Pizza - Sagrada Famíllia,"('RUA JOSE BENEVIDES DA SILVEIRA', '5611201', '')"
 Touro Louco Espetaria,"('RUA FELIPE JOAO BAJUR', '5611202', '')"
 MG Máquinas de Costura Ltda.,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Brilho Clássico Ecolavagem Automotiva,"('RUA LUGANO', '4520005', '8599604')"
 Lindomar Lanches,"('RUA JOVINO RODRIGUES PEGO', '5611202', '5611201')"
 GT Fashion,"('RUA SAN MARINO', '4781400', '')"
 Auto Escapamento Civilização,"('RUA PADRE PEDRO PINTO', '4530703', '4520001')"
 Aprova Imóveis,"('AVENIDA DOS ENGENHEIROS', '6821801', '')"
 Canal Petisqueira e Restaurante,"('AVENIDA GUARAPARI', '5611201', '5611202')"
 Consultório Dentário Dra Rosângela Gouvea Cunha,"('RUA DESEMBARGADOR RIBEIRO DA LUZ', '8630504', '8630502')"
 Sacolão Santa Ceia,"('RUA LENI AMARAL', '1091102', '4712100')"
 Colégio Cristão de Belo Horizonte - Educação Infantil,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Clínica Veterinária Amigo dos Animais,"('RUA IRAI', '7500100', '')"
 Posto Shell - Posto Tropico,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '4731800', '4520005')"
 Penha Boutique,"('AVENIDA VILARINHO', '4781400', '')"
 MOVO.SABOR.,"('RUA NESTOR VERAS', '5611201', '4723700')"
 A e C Contábil,"('RUA EDNA BRANDAO FERREIRA', '6920601', '7020400')"
 Engenho Velho Restaurante e Lanchonete Jardim Florença,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 Restaura Jeans,"('RUA ILACIR PEREIRA LIMA', '9601701', '')"
 Salão Divana,"('AVENIDA HENFIL', '9602501', '')"
 Centro Educacional de Formação Infantil,"('RUA JACUI', '8513900', '8512100')"
 Jose Gomes da Silva,"('RUA REYNALDO SMITH CAMARGOS', '1412602', '4781400')"
 Alessandra Fashion,"('RUA LUIZ FURTADO FILHO', '9602501', '9602502')"
 Fernanda Modas,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Ribeiro Rodas,"('RUA JOSE GOMES DOMINGUES', '4520001', '')"
 Aguiar Imóveis,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '6822600', '6821801')"
 Jp Personal Trainer,"('AVENIDA FLEMING', '9313100', '8591100')"
 Teb Indústria e Com de Palmilhas e Solados Ltda,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Buffet Bhagwan Culinaria Indiana,"('RUA CONSELHEIRO LAFAIETE', '5611201', '')"
 Borracharia Viana,"('AVENIDA PRESIDENTE TANCREDO NEVES', '4520001', '4520003')"
 Sorveteria Himalaia,"('RUA CASCALHEIRA', '4712100', '4721103')"
 Polimarcas Peças e Veículos,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Jardim Municipal Henfil,"('RUA BOAVENTURA', '0782', '4713001')"
 Sirtgas Sindicato do Comércio Varejista,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Tele Norte,"('RUA SENHORA DO PORTO', '4781400', '4772500')"
 Aikido Universo,"('RUA BOTUCATU', '8512100', '8513900')"
 Farol,"('RUA JOSE CLETO', '4520005', '4520007')"
 Adriana Modas,"('RUA JERUSALEM', '4781400', '')"
 Casa de Carnes Emaús,"('RUA CRISTAL', '4712100', '5611202')"
 Friends Bar e Restaurante,"('AVENIDA GUARAPARI', '4721104', '5611202')"
 Minas Oil,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Padaria Urupês,"('RUA URARICOERA', '1094500', '1091102')"
 Bar Universitário,"('AVENIDA DOM PEDRO II', '5611202', '5611203')"
 Academia Fitness,"('AVENIDA GUARAPARI', '9313100', '9329899')"
 Creche Comunitária Caicaras,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Sky 10,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Salão da Joice,"('RUA AQUIRI', '9602501', '')"
 Salão Pezinho,"('RUA MONTEIRO LOBATO', '9602501', '')"
 TRÁ LÁ LÁ Buffet Infantil,"('AVENIDA ABILIO MACHADO', '4712100', '')"
 JAVARI CENTRO AUTOMOTIVO LTDA,"('RUA CAPETINGA', '4520001', '4520007')"
 Hum Delícia,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '5611201', '4723700')"
 Shopping Center Cidade Nova,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Eshop Artigos para presentes Ltda,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Escola Estadual Padre Matias,"('RUA DOUTOR PEDRO RUELA', '8512100', '8513900')"
 Big Knife Ind e Com Ltda,"('RUA ITAVERAVA', '4781400', '')"
 Ed Mais Burgger,"('RUA CORONEL JAIRO PEREIRA', '5611201', '')"
 Self Service Dona Nicole,"('RUA GENERAL ARANHA', '5611201', '5611203')"
 Martins de Castro - Advogados Associados,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Legado Casa,"('RUA KLAUSS VIANNA', '3101200', '')"
 Vitória Lanternagem Pintura,"('RUA BEIRA MAR', '4520001', '')"
 LIMPEZA DE FACHADAS E PINTURAS PREDIAIS (31) 3357 19 61,"('RUA JOAO RAMALHO', '4330404', '4321500')"
 Engemed do Brasil Ltda,"('RUA BOAVENTURA', '0782', '4713001')"
 Oba Hortifruti,"('RUA PITANGUI', '4712100', '5611202')"
 Célio Lopes de Assis Advogados Associados,"('AVENIDA DOS ANDRADAS', '6911701', '')"
 Igreja Santa Maria Mãe de Deus,"('RUA ANDESITA', '9491000', '')"
 Funshoes,"('AVENIDA CRISTIANO MACHADO', '4782201', '4781400')"
 Conexão,"('RUA CANANEIA', '4530703', '4520001')"
 Tenco Shopping Centers,"('RUA DESEMBARGADOR JORGE FONTANA', '4299599', '6822600')"
 Adicel - Insumos de qualidade para produzir os melhores alimentos.,"('RUA FAGUNDES VARELA', '4712100', '5611202')"
 PJ Ferragens,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Assembléia de Deus,"('RUA ARTUR HAAS', '9491000', '')"
 Roma Fiat - Unidade Dona Clara,"('AVENIDA CRISTIANO MACHADO', '4511102', '4512902')"
 Patricia Pneus,"('AVENIDA CRISTIANO MACHADO', '4520004', '4520001')"
 Resolve Advocacia e Contabilidade,"('RUA ANORI', '6920601', '')"
 Planalto Chaves,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '9529102', '')"
 Comunidade Batista Novo Tempo,"('AVENIDA AMINTAS JACQUES DE MORAES', '9491000', '')"
 Bel Modas,"('AVENIDA SANTA TEREZINHA', '4781400', '')"
 Drive In Pampulha,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Macedo Baterias,"('RUA PADRE PEDRO PINTO', '4530703', '4520001')"
 Trevão Veículos,"('AVENIDA CRISTIANO MACHADO', '4511102', '4512902')"
 Camilla Decorações,"('AVENIDA VILARINHO', '3101200', '4744002')"
 PRE-UFMG / Barreiro,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Casa de Carne Venda Nova Ltda,"('RUA GUSTAVO DA SILVEIRA', '4712100', '')"
 Psicologa Dra. Dalva Regina Betti,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Igreja Universal Tupi,"('RUA FURQUIM WERNECK', '9491000', '')"
 DNA Nacionais e Importados,"('RUA JOVINO RODRIGUES PEGO', '4781400', '4751201')"
 Via Motors,"('AVENIDA CRISTIANO MACHADO', '4511102', '4512902')"
 Instituto Educacional Estrela do Futuro,"('RUA NIGERIA', '8512100', '8511200')"
 Supermercados BH,"('RUA IZABEL BUENO', '4713001', '')"
 Imobiliária Viluc,"('AVENIDA MIGUEL PERRELA', '6821801', '6821802')"
 Bar da Pedra,"('RUA DOS CONTADORES', '5611202', '5611201')"
 Escola Municipal Doutor José Diogo de a Magalhães,"('RUA CARMO DO RIO CLARO', '8512100', '')"
 Baterias Calado,"('RUA JACUI', '4520001', '')"
 Partner Engenharia e Construções Ltda,"('RUA IZABEL BUENO', '4713001', '')"
 casa pre fabricada,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Código Girls,"('AVENIDA CRISTIANO MACHADO', '4782201', '4781400')"
 PS Silk,"('RUA JEQUITAI', '4781400', '4755503')"
 Dittz Outlet,"('RUA PROFESSOR HERMINIO GUERRA', '4772500', '4781400')"
 Diniz Baterias,"('RUA GERALDO FARIA DE SOUZA', '4520001', '4530703')"
 Rede Pizzas e Massa,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 AGECON-Assessoria Gerencial Contábil Ltda,"('AVENIDA CRISTIANO MACHADO', '6920601', '')"
 NN Tintas,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Suley Contabilidade,"('RUA ATACARAMBU', '6920601', '')"
 Padaria e Confeitaria J R M,"('RUA CORONEL DURVAL DE BARROS', '4712100', '')"
 Qualy Clean,"('RUA IZABEL BUENO', '9601701', '4713002')"
 Speed Informática & Equipamentos,"('RUA G', '4789099', '4753900')"
 Lupo,"('AVENIDA PRESIDENTE CARLOS LUZ', '4781400', '')"
 Oficina Mecânica Diesel,"('AVENIDA SARAMENHA', '4530704', '4520001')"
 Guiness Pizzas,"('RUA JOSE BENEVIDES DA SILVEIRA', '5611201', '')"
 CN Roupas e Acessórios,"('RUA ROMUALDO LOPES CANCADO', '4781400', '')"
 Jaime Burguer Ltda,"('RUA JACUI', '5611201', '5611203')"
 Relojoaria Tokyo Ltda,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Asa Delta Moda Praia e Fitness,"('RUA LAURA BRITO FARIAS', '4781400', '1412601')"
 Chefão do Açaí,"('AVENIDA SANTA TEREZINHA', '5611201', '4712100')"
 Comercial Lopes,"('RUA DOS CONSTRUTORES', '5611202', '5611203')"
 W&m Churrasco,"('RUA POTUMAIO', '4724500', '4712100')"
 Bonés Cappucci,"('RUA JOAO GUALBERTO FILHO', '4781400', '4772500')"
 Izabel S C Mendes,"('RUA IZABEL BUENO', '4713001', '')"
 Sintese Tattoo,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Necs Informática Comércio e Manutenção Especializada em Computadores,"('RUA SAO PAULO', '4713001', '')"
 Contabilidade Mendes,"('RUA MARFIM', '6920601', '8219999')"
 Bauer Propaganda,"('RUA AUGUSTUS WILLIAM PARISH', '9602501', '4781400')"
 A Ipanema Retífica e Cabeçotes Gás Álcool,"('RUA DAMASCO', '4520001', '4530703')"
 Mercadinho Kuringa,"('RUA JOAO NEIVA', '4712100', '4755502')"
 Camarote Music Bar,"('AVENIDA FLEMING', '5611201', '9003500')"
 Associação Comunitária B Aer Jaraguá Santa Rosa D Cl Liber Adjacências,"('RUA BOAVENTURA', '0782', '4713001')"
 Menina Maçã,"('RUA JOSE RIBEIRO FILHO', '4781400', '')"
 Loja das Frutas,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Supermercado Girassol,"('RUA EXPEDICIONARIO PAULO DE SOUZA', '1091102', '4712100')"
 Tia Dirce,"('RUA QUIXADA', '5611201', '')"
 Hotelzinho Cinco Estrelas,"('RUA SYLVIO ANDRADE', '8512100', '8511200')"
 ACADEMIA DE GINASTICA FISIO CLUBE LIMITADA,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 M. Rizzato,"('RUA PROFESSOR AMILCAR VIANA MARTINS', '4781400', '')"
 Deposito Casarão,"('RUA BOAVENTURA', '0782', '4713001')"
 Casa de Oração Palavra de Eterna,"('RUA MACAE', '9491000', '')"
 Sebastião B Gusmão,"('AVENIDA DOM PEDRO I', '4781400', '1412601')"
 Auto Mecânica Multicar,"('AVENIDA DEPUTADO ULTIMO DE CARVALHO', '4520001', '')"
 Moda Kamah,"('RUA LEONIL PRATA', '4781400', '1412602')"
 Panificadora e Confeitaria Castelo,"('RUA ROMUALDO LOPES CANCADO', '1091102', '5611203')"
 W & A Prestação de Serviços Ltda,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Igreja Unida do Minaslândia,"('RUA RIO DAS VELHAS', '9491000', '')"
 Soleil Persianas,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Gold Vision Led Light Fibra Ótica,"('RUA ENEAS', '5611202', '4712100')"
 Ortobom,"('RUA MANOEL GUEDES SANTOS', '3101200', '9529105')"
 Loja HL,"('RUA JACUI', '4781400', '4789001')"
 Solsete Musical,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Armários Aliança Ltda.. ( LOBATO estilo )31-33773154,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Studio Vip Amanda Martins,"('RUA JOSE GOMES DOMINGUES', '4781400', '')"
 Pizzaria Varanda,"('AVENIDA ALTAMIRO AVELINO SOARES', '5611201', '5620104')"
 Sá Motta Rep Ltda,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Bar do Xandi,"('RUA SONIA', '5611202', '5611203')"
 Salão da Cida,"('RUA JOSE GOMES DOMINGUES', '9602502', '9602501')"
 Mineirinho II,"('RUA ITAPEMA', '4712100', '5611202')"
 Cuca Jornais Revistas e Papelaria,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Esquinão do Carrapicho,"('RUA SABINOPOLIS', '5611201', '5620104')"
 Kallpack,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Hardmicro Informatica,"('AVENIDA SEBASTIAO DE BRITO', '4754701', '4753900')"
 Ortopedia Santo Antônio,"('RUA TACIBA', '4781400', '4782201')"
 Escola Municipal de Belo Horizonte,"('RUA CANADA', '8512100', '8511200')"
 Ponto Shoes,"('AVENIDA DOM PEDRO I', '4781400', '1412601')"
 Jr Soluções Eletricas,"('RUA AZEVIM', '4321500', '4742300')"
 Hellen Modas,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '4781400', '')"
 Odontoclin,"('RUA MARIA AMELIA MAIA', '8630504', '')"
 Salão de Beleza M & E,"('RUA FURQUIM WERNECK', '9602501', '')"
 Amandelli Super Salgados,"('RUA CARIMBE', '4712100', '4755502')"
 Companhia do Sanduiche,"('AVENIDA JOAQUIM CLEMENTE', '5611203', '5611201')"
 Costa Auto Peças,"('AVENIDA SARAMENHA', '4530704', '4520001')"
 Segunda Pele,"('RUA SAN MARINO', '4781400', '')"
 Fabíola Amaral Studio,"('RUA MARECHAL FALCONIERE', '9602501', '')"
 Studio Felicitta,"('RUA JOAO GUALBERTO FILHO', '9602501', '')"
 Posto Vilarinho Derivados de Petroleo,"('AVENIDA VILARINHO', '4731800', '4530703')"
 MM Marcenaria,"('RUA GUARABIRA', '3101200', '1622699')"
 Anne Modas,"('AVENIDA ABILIO MACHADO', '4781400', '')"
 Imóveis Saramenha,"('AVENIDA SARAMENHA', '6821801', '')"
 Parque Ecológico 1° de Maio,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Lee Duba,"('RUA JOVINO RODRIGUES PEGO', '5611202', '5611201')"
 Maria Helena Depilações,"('RUA AFONSO PENA JUNIOR', '9602502', '9602501')"
 Comunidade Evangélica Graça e Vida,"('RUA DOUTOR PEDRO RUELA', '9491000', '')"
 mb kings,"('RUA DOS CAMARGOS', '4781400', '4782201')"
 Marte Mudanças BH,"('RUA HESPERIA', '4930204', '5211702')"
 Capotaria Brendell Yann,"('RUA DORESOPOLIS', '4520001', '4530704')"
 Natural e Cia,"('AVENIDA PRESIDENTE TANCREDO NEVES', '4712100', '9521500')"
 Comercial Enercon Ltda,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 A Fórmula do Som,"('AVENIDA BRIGADEIRO EDUARDO GOMES', '4520001', '2539001')"
 Pavê de Strass - Bijuterias Delicadas,"('RUA IBIRACI', '4781400', '')"
 Creche Sementes do Amanhã,"('RUA PADRE PEDRO PINTO', '8513900', '8512100')"
 Quick Lube,"('AVENIDA AMINTAS JACQUES DE MORAES', '4520001', '4530703')"
 Barbosa Contabilidades,"('RUA PERDIZES', '6920601', '')"
 Dias Rocha Ind e Com de Modas Ltda,"('RUA DEZOITO DE JULHO', '4781400', '4782201')"
 Bruno R P B Carvalho,"('RUA PADRE PEDRO PINTO', '8630504', '')"
 Morana,"('AVENIDA PRESIDENTE CARLOS LUZ', '4781400', '')"
 Igreja Batista do Calvário,"('RUA DOS SALESIANOS', '9491000', '')"
 Median Indústria e Comércio Ltda,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Madeireira Lara Amaral,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Bar do Juveninha,"('RUA CASTELO DA BEIRA', '5611202', '5611201')"
 Igreja Pentecostal Deus Vivo,"('RUA PITT', '9491000', '')"
 BRIGADEIRO -Tudo Para Sua Festa,"('AVENIDA BRIGADEIRO EDUARDO GOMES', '4712100', '4789001')"
 Academia Fitness BH,"('RUA CONSELHEIRO LAFAIETE', '9313100', '')"
 Exata Gestão Contábil,"('RUA ITARANA', '6920601', '')"
 Capotaria Martini,"('AVENIDA CRISTIANO MACHADO', '4520004', '4520001')"
 Barred's,"('AVENIDA PRESIDENTE CARLOS LUZ', '4781400', '')"
 Mercearia do Rodrigo,"('RUA DAS MANGUEIRAS', '5611202', '4712100')"
 Abreu e Vargas Imóveis,"('RUA PIRRO', '6821801', '6821802')"
 Authentic Feet,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Altamiro Alves de Araújo,"('RUA SANTO IDELFONSO', '9602501', '9602502')"
 Organizações Família do Pão,"('AVENIDA LUIZ PAULO FRANCO', '4721104', '1091102')"
 Wl Buffet de Churrasco,"('RUA DA BANDEIRA', '5611201', '5611202')"
 Jose martins,"('RUA SAO PAULO', '4712100', '5611201')"
 Consultar Centro de Atendimento Médico,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 BH Implante,"('AVENIDA DOS ANDRADAS', '8630503', '')"
 Centro Educacional Passos Firmes,"('RUA JOSE LINS DO REGO', '8512100', '')"
 Mm Modas,"('RUA DAS PERPETUAS', '4781400', '')"
 Salão Mãe & Filha,"('RUA JOSE GOMES DOMINGUES', '9602502', '9602501')"
 Instituto Pingo de Gente,"('RUA ISMAR FRANCISCO DA SILVA', '8512100', '')"
 Magazine Luiza,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Padaria Roma Ltda,"('RUA JOAO DE PAULA', '1091102', '4721102')"
 Dimagral Distribuidora de Mármores e Granitos Ltda,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Condomínio do Edifício Centro Empresarial,"('RUA SAO PAULO', '4713001', '')"
 Supermercados Silvano Ltda,"('RUA MARIA AMELIA MAIA', '5611203', '4712100')"
 Complemento,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Sinc do Brasil,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Salão Chic e Bella,"('RUA BRISTOL', '4781400', '9602501')"
 Paty e Phelipe,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Cristal Festas e Fantasias,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Super Troca de Óleo União,"('RUA PATU', '4520001', '4543900')"
 Bal Móveis Cozinhas e Armários,"('RUA ENGENHO DO NORTE', '3101200', '')"
 Escola Biocêntrica,"('RUA MATOS DA SILVEIRA', '8512100', '8513900')"
 Simetria do Corpo Ind e Com de Roupas Ltda,"('RUA DELFINOPOLIS', '4781400', '4755503')"
 Wtec,"('RUA FERNAO DIAS', '4753900', '4613300')"
 Igreja Evangélica de Jesus,"('RUA JOSE GOMES DOMINGUES', '9491000', '')"
 Imotec Amil Imoveis Ltda,"('RUA DOUTOR JULIO OTAVIANO FERREIRA', '6821801', '8111700')"
 Imperium Empreendimentos Imobiliário,"('AVENIDA PORTUGAL', '6821801', '6821802')"
 G L Car,"('AVENIDA JEQUITINHONHA', '4520001', '')"
 Celsu's Cabeleireiros e Cia,"('RUA MARDOCHEU DINIZ', '9602501', '')"
 BUFFET CRIATIVO DE FRIOS FINOS BLANQUET DALLÍ,"('RUA ANTONIO TEIXEIRA DIAS', '5611201', '5611202')"
 Minas Gerais Turismo: Fretamento e aluguel de vans em Belo Horizonte,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Distribuidora do Lucílio,"('RUA CANARIO', '4723700', '4712100')"
 Silvio Soares Produtos Caseiros,"('RUA JUDA', '4712100', '')"
 Alumafer Esquadrias de Alumínio,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Padaria Unipão,"('RUA MARIA BORBOLETA', '4712100', '')"
 Mania de Kilo,"('RUA PORTO SEGURO', '4781400', '4789099')"
 Centro de Formação de Condutores Jaraguá,"('RUA IZABEL BUENO', '4713001', '')"
 LPGRAFITES LTDA,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Léo Car,"('RUA GUIMARAES', '4520001', '4520007')"
 Sala Perola,"('RUA EMA', '9602501', '')"
 Escola Infantil Criança Feliz,"('RUA DOS FERREIROS', '9430800', '8512100')"
" Academia Sá-djá ""artes Marciais""","('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Amém Imóveis,"('RUA IZABEL BUENO', '4713001', '')"
 Santander banco,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Supermercados Paranaíba,"('RUA FURQUIM WERNECK', '4771701', '4712100')"
 Marliene Chiabi Studio de Beleza,"('RUA SAO ROQUE', '9602501', '')"
 Step One,"('AVENIDA CRISTIANO MACHADO', '4782201', '4781400')"
 Breik Breik,"('RUA MONTE CASTELO', '5611202', '4712100')"
 Vivitur Turismo,"('RUA MIGUEL GOMES DA COSTA', '7911200', '')"
 Comercial Aeroporto,"('RUA BOAVENTURA', '0782', '4713001')"
 IGREJA BATISTA VILA AMERICANA,"('RUA BOLIVAR', '9491000', '')"
 Instituto de Beleza Nossa Sra. Aparecida,"('RUA BUCARESTE', '9602501', '')"
 Big Churrasco,"('RUA PITANGUI', '4712100', '5611202')"
 Pizzaria Cidadaos Planetarios,"('RUA SERAFIM PEREIRA DA SILVA', '5611201', '')"
 Toyama Sushi beer,"('RUA AGOSTINHO BRETAS', '5611201', '5320202')"
 Consultório,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Armarinho Mãe e Filhos,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Edibel Contabilidade e Assessoria Ltda,"('RUA HELIUM', '6920601', '')"
 Sombra Verão Quartos,"('RUA JACUI', '3101200', '')"
 Informador Fortunato,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Roupas & Acessórios,"('RUA DOUTOR ROBERTO DE LAS CASAS', '4781400', '4755502')"
 Escola Infantil Estrada do Sol,"('RUA ENGENHO DE DENTRO', '8512100', '')"
